/Users/sixten/Projekt/OOATool/ooa/OOATool,InformationModelReport.archetype,.html,F,2010-06-07,17:52:58,16916
/Users/sixten/Projekt/OOATool/ooa/OOATool,Diagramming,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/OOATool/Diagramming,InformationModelReport,.html,F,2008-12-16,08:15:42,22368
/Users/sixten/Projekt/OOATool/ooa/OOATool/Diagramming,GraphicalModel,.png,F,2008-12-16,08:15:42,20316
/Users/sixten/Projekt/OOATool/ooa/OOATool,PatternLanguage,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/OOATool/PatternLanguage,PatternLanguage.pattern,.html,F,2010-01-04,14:31:26,3645
/Users/sixten/Projekt/OOATool/ooa/OOATool/PatternLanguage,PatternLanguage,.pattern,F,2010-02-01,12:53:42,1659
/Users/sixten/Projekt/OOATool/ooa/OOATool,NameManagement,,D,2021-11-27,22:30:46,224
/Users/sixten/Projekt/OOATool/ooa/OOATool/NameManagement,InformationModelReport,.html,F,2009-11-17,21:05:10,23667
/Users/sixten/Projekt/OOATool/ooa/OOATool/NameManagement,UMLName,.png,F,2009-11-24,07:45:48,115656
/Users/sixten/Projekt/OOATool/ooa/OOATool/NameManagement,GraphicalModel,.png,F,2009-11-17,21:07:02,31341
/Users/sixten/Projekt/OOATool/ooa/OOATool/NameManagement,Name,.png,F,2009-11-25,13:03:40,129589
/Users/sixten/Projekt/OOATool/ooa/OOATool/NameManagement,UMLGraphicalModel,.png,F,2009-11-17,21:05:28,37645
/Users/sixten/Projekt/OOATool/ooa/OOATool,ArchetypeLanguage,,D,2021-11-27,22:30:46,160
/Users/sixten/Projekt/OOATool/ooa/OOATool/ArchetypeLanguage,ArchetypeLanguage,.pattern,F,2010-01-04,14:42:28,14536
/Users/sixten/Projekt/OOATool/ooa/OOATool/ArchetypeLanguage,ArchetypeLanguagePlus,.pattern,F,2010-01-04,14:42:28,21992
/Users/sixten/Projekt/OOATool/ooa/OOATool/ArchetypeLanguage,ArchetypeLanguage.pattern,.html,F,2010-06-07,17:52:58,27231
/Users/sixten/Projekt/OOATool/ooa/OOATool,OOATool,.ooa~1,F,2010-03-17,18:00:00,987691
